student_id,age,gender,course,study_hours,class_attendance,internet_access,sleep_hours,sleep_quality,study_method,facility_rating,exam_difficulty,exam_score
409,24,0,4,5.61,93.2,1,9.8,0,4,0,2,100.0
410,17,2,4,1.4,86.3,1,8.6,2,2,0,2,59.4
411,18,1,6,5.44,94.9,1,8.3,0,0,1,0,70.5
412,18,0,5,2.64,44.5,1,7.6,0,0,0,2,73.7
413,19,1,1,0.45,65.5,1,8.8,0,1,0,2,42.9
414,18,0,6,1.83,58.4,1,5.9,1,4,0,0,56.4
415,17,0,1,6.05,69.8,1,4.4,1,0,2,2,76.6
416,22,1,3,3.13,88.6,1,6.2,0,3,1,2,47.4
417,24,2,4,4.36,69.6,1,8.6,0,4,0,2,76.0
418,17,1,1,1.09,42.1,1,4.6,0,2,1,0,19.599
419,19,1,4,0.74,80.2,1,9.4,0,2,2,0,69.5
420,21,0,4,1.91,40.6,1,7.2,2,0,1,0,36.7
421,24,2,6,3.78,45.9,1,8.8,0,4,0,1,56.1
422,22,1,6,6.78,83.7,1,7.1,0,2,1,2,81.5
423,23,0,0,6.11,89.9,1,9.0,0,0,0,2,100.0
424,21,0,4,1.28,59.1,1,9.9,1,4,1,2,35.6
425,20,2,5,0.57,74.1,1,8.9,0,4,1,2,38.1
426,18,1,2,1.8,72.8,1,9.3,1,3,0,2,80.9
427,23,1,4,6.82,43.3,0,8.9,0,2,2,2,82.3
428,23,0,6,4.13,72.7,1,6.7,0,2,0,2,64.6
429,17,1,2,6.46,40.7,1,6.1,2,2,2,2,52.8
430,22,2,5,2.96,89.2,1,7.4,0,4,2,0,44.4
431,17,1,2,4.72,84.9,1,5.2,1,4,2,2,78.2
432,22,0,0,4.76,57.0,1,6.6,1,0,1,2,59.9
433,23,1,5,5.01,55.7,1,4.8,0,2,0,0,74.8
434,18,2,6,3.76,51.4,1,5.8,2,4,2,2,45.0
435,20,0,5,1.91,97.2,1,8.2,1,4,2,0,64.7
436,17,1,5,3.43,90.7,1,4.4,2,0,1,2,57.3
437,21,1,1,7.8,90.3,1,9.5,1,2,2,2,96.3
438,24,1,5,2.18,68.0,0,4.3,2,3,2,2,32.1
439,17,1,4,5.8,88.7,1,5.5,1,0,0,2,97.9
440,20,2,6,7.56,75.5,0,9.7,1,2,2,2,87.0
441,24,0,4,4.53,58.0,0,9.2,0,0,1,2,61.9
442,19,2,2,3.91,65.8,1,4.6,1,2,0,2,59.1
443,18,1,3,0.97,64.5,0,9.2,0,0,1,2,63.8
444,20,2,5,6.03,61.1,1,9.1,1,3,0,1,61.3
445,21,0,5,7.29,54.5,1,6.9,2,3,0,1,79.4
446,22,0,0,7.85,63.9,1,9.2,0,2,1,1,100.0
447,19,2,1,1.61,76.0,1,6.9,0,1,0,0,32.0
448,24,2,6,7.36,51.8,1,4.9,1,0,1,2,85.9
449,21,2,5,2.96,48.5,1,5.4,1,0,2,2,49.0
450,19,2,6,4.95,81.4,1,6.0,1,3,1,2,77.6
451,24,0,4,1.79,71.6,1,6.0,1,4,2,2,37.3
452,24,2,5,1.99,61.1,0,8.4,1,3,2,2,61.9
453,20,2,0,4.95,94.5,1,5.3,2,1,2,1,62.0
454,17,2,5,3.88,67.7,1,8.5,2,0,2,1,52.3
455,21,0,3,7.72,59.9,1,7.3,1,4,2,2,82.5
456,21,1,5,2.12,53.0,0,7.6,2,4,2,2,30.3
457,18,0,1,7.02,59.4,1,8.3,1,2,1,2,57.6
458,22,1,0,3.68,56.4,1,8.7,0,1,1,0,39.7
459,23,1,1,1.08,92.0,1,6.3,0,4,2,0,62.1
460,17,0,0,1.91,93.5,0,8.1,2,0,1,0,55.0
461,22,0,5,6.05,64.8,1,4.3,0,1,1,2,69.7
462,18,0,2,6.61,55.7,1,8.6,2,3,1,0,54.5
463,22,2,5,0.32,47.8,1,8.6,1,4,1,1,38.1
464,20,2,5,3.28,83.0,1,9.8,0,4,1,2,60.8
465,17,0,4,3.95,92.7,1,5.1,2,4,2,2,72.2
466,24,0,4,4.92,64.7,1,4.8,1,1,0,2,71.3
467,18,2,2,5.2,92.5,1,9.5,2,4,1,2,66.6
468,21,1,4,6.64,54.9,1,6.0,2,1,1,1,58.3
469,18,2,1,2.19,76.5,1,7.6,1,1,0,1,60.4
470,24,2,1,0.9,44.9,1,9.7,1,4,2,2,45.4
471,22,2,6,1.49,73.8,1,8.1,1,2,2,1,61.6
472,23,1,4,7.49,78.3,1,5.6,1,0,0,1,87.8
473,20,0,6,4.37,78.7,1,4.8,2,3,1,0,67.0
474,20,2,3,1.75,86.7,0,6.1,0,3,2,2,39.9
475,22,1,0,6.29,45.7,1,8.0,2,2,1,2,59.5
476,23,1,6,4.7,56.7,1,9.7,0,2,1,0,62.4
477,23,0,4,2.94,81.6,0,4.4,2,4,0,2,50.1
478,17,0,6,0.15,75.5,1,6.6,1,2,0,2,52.2
479,22,2,2,6.26,97.0,1,8.8,0,2,0,2,84.5
480,17,0,3,5.74,87.1,1,9.2,2,2,2,2,79.8
481,19,2,5,2.1,68.3,1,9.1,2,3,1,1,38.8
482,23,1,5,2.12,72.0,1,8.7,2,1,2,0,62.6
483,19,0,5,2.17,79.6,1,5.1,2,4,1,1,37.0
484,23,1,1,5.36,40.6,1,6.1,2,2,1,2,67.0
485,20,1,3,2.35,61.9,1,7.5,0,2,0,1,59.2
486,18,1,2,2.48,47.3,1,4.8,2,3,1,1,27.2
487,19,2,5,3.01,54.4,1,6.4,1,1,1,0,64.7
488,21,0,4,7.84,89.8,1,5.3,2,1,1,2,97.1
489,23,1,1,3.68,72.9,1,5.8,0,3,2,2,53.1
490,21,1,5,3.02,91.6,1,8.8,1,1,2,2,72.5
491,24,0,5,3.76,93.3,1,8.1,1,0,0,2,93.8
492,23,2,2,5.75,88.4,1,4.1,2,3,0,2,72.7
493,23,2,2,7.07,85.7,1,9.6,1,2,1,2,89.4
494,21,1,1,7.91,50.0,1,7.2,0,1,2,0,73.7
495,19,2,2,3.89,56.2,1,7.9,1,1,2,1,77.0
496,20,0,3,3.68,82.2,0,7.7,0,3,0,2,81.5
497,17,2,6,2.64,58.1,1,4.4,1,4,1,2,39.5
498,19,1,2,6.23,62.5,1,9.3,0,0,0,1,84.9
499,24,0,4,5.24,96.2,1,8.1,2,3,0,1,71.5
500,20,2,0,2.91,82.4,1,5.5,1,4,1,0,71.0
501,17,1,5,4.15,46.4,1,4.5,1,3,1,2,46.7
502,22,2,3,1.65,83.3,1,9.9,2,0,0,2,66.7
503,24,1,4,5.55,87.6,1,9.6,2,2,1,2,85.8
504,23,2,6,2.02,94.8,1,8.3,1,3,0,2,48.3
505,19,2,2,2.8,81.1,1,7.2,0,1,0,0,62.4
506,20,2,0,0.54,45.7,1,7.6,2,0,0,0,23.1
507,21,2,1,1.76,85.9,1,7.0,1,4,1,2,68.1
508,18,1,1,1.56,79.4,1,9.2,1,4,1,2,34.7
509,19,0,4,5.88,67.4,1,8.4,1,3,1,2,52.9
510,18,2,2,5.56,85.6,1,4.4,0,2,1,2,88.4
511,24,1,0,4.31,71.5,1,6.0,1,1,0,0,64.7
512,22,1,2,3.1,95.9,1,8.3,2,3,1,0,43.7
513,23,1,4,7.12,95.9,1,9.9,2,0,0,1,85.4
514,23,2,5,7.07,53.5,1,8.6,1,1,0,1,88.9
515,24,1,3,4.82,66.4,0,7.0,0,2,2,2,70.9
516,17,0,3,5.26,51.9,1,8.6,0,0,2,2,78.5
517,24,0,3,6.37,59.8,1,8.3,0,2,1,2,70.8
518,17,0,1,5.78,53.4,1,8.3,2,3,2,2,82.2
519,20,2,0,1.8,70.7,1,9.7,2,1,0,1,52.4
520,21,2,6,4.03,40.6,1,7.7,1,1,1,2,50.4
521,19,0,2,1.22,87.5,1,7.1,1,0,0,2,56.0
522,18,2,5,6.48,49.5,1,8.5,2,0,2,2,59.4
523,18,1,1,5.23,56.4,1,9.3,0,2,2,2,91.5
524,23,2,2,7.83,50.5,1,7.8,1,4,1,0,62.6
525,19,1,1,1.09,61.2,1,4.1,1,4,1,1,23.6
526,19,1,1,4.08,44.6,1,4.4,1,3,2,0,52.6
527,24,1,0,5.79,91.5,1,9.0,1,3,2,2,100.0
528,18,1,5,6.94,64.9,1,7.0,2,2,2,2,64.4
529,24,2,6,6.83,95.5,1,9.9,2,1,1,2,80.5
530,24,1,4,1.62,42.8,1,5.3,0,4,0,2,40.7
531,21,2,1,7.86,50.4,1,8.2,2,4,2,1,74.5
532,18,0,6,7.85,90.1,1,6.5,1,2,0,2,100.0
533,18,1,5,7.75,67.8,1,4.1,2,0,2,0,86.7
534,19,0,2,4.91,43.6,1,6.2,1,4,2,0,83.0
535,21,1,0,6.66,42.8,1,5.2,2,4,1,0,59.7
536,18,1,5,0.61,93.7,1,7.3,1,0,1,0,62.5
537,20,0,2,2.04,55.7,1,9.2,2,2,2,1,32.9
538,17,2,2,0.74,64.7,1,9.9,2,1,1,2,38.9
539,21,0,4,4.04,93.8,1,7.3,2,0,1,2,60.6
540,17,1,0,7.72,80.1,1,9.6,1,4,2,2,91.9
541,22,2,3,5.19,86.2,1,9.2,1,4,0,2,87.4
542,17,2,5,3.69,68.3,1,5.2,2,1,2,2,56.6
543,18,1,3,6.34,81.7,1,4.2,2,1,1,1,67.7
544,18,2,4,4.4,75.1,1,9.2,1,1,2,0,63.1
545,23,2,2,3.66,50.2,1,7.4,1,2,1,2,46.0
546,17,0,2,5.03,74.4,1,8.7,1,2,2,2,67.5
547,20,1,1,4.09,95.5,1,7.9,1,2,1,0,81.5
548,21,0,1,5.13,60.7,1,5.4,0,0,0,2,72.3
549,21,0,0,6.42,69.6,1,6.7,1,2,0,2,89.9
550,22,1,5,3.7,65.0,1,6.1,1,1,2,2,49.7
551,23,1,1,3.32,81.3,1,8.2,0,0,0,2,68.2
552,20,1,2,4.47,77.6,1,4.3,0,4,0,2,77.2
553,23,1,1,7.24,68.6,1,6.7,0,3,2,2,75.2
554,19,2,0,3.38,42.8,1,5.5,1,3,1,2,61.7
555,24,1,1,6.78,55.9,1,8.2,2,4,1,0,70.2
556,21,0,1,4.94,58.9,1,6.8,0,2,0,0,64.8
557,22,0,4,0.1,83.9,1,8.2,1,3,2,0,60.0
558,24,1,2,3.81,63.8,1,8.8,2,4,2,2,56.2
559,23,2,1,1.68,62.7,1,8.6,0,3,1,1,31.0
560,23,2,5,1.2,66.8,0,9.5,0,2,2,2,50.3
561,21,0,2,1.88,65.9,1,4.6,2,1,2,0,38.9
562,17,2,2,5.7,83.1,1,4.5,2,4,2,0,57.6
563,20,1,2,5.02,80.2,0,5.4,0,4,2,2,61.1
564,18,2,3,4.29,85.8,1,6.7,2,0,0,0,56.1
565,24,2,4,3.96,52.4,1,7.0,0,1,0,2,59.8
566,18,0,4,3.11,84.5,1,9.4,1,3,1,0,59.7
567,18,2,4,7.09,57.8,1,9.9,0,3,1,2,69.4
568,18,2,2,7.46,40.6,0,6.0,1,2,2,2,85.2
569,22,0,0,6.12,78.4,1,9.7,0,1,2,1,100.0
570,21,1,4,2.31,40.7,1,5.5,0,4,2,2,32.2
571,24,1,4,7.31,45.9,0,5.1,2,0,1,0,72.4
572,20,1,0,6.55,42.5,1,8.1,0,2,1,2,77.9
573,19,1,5,0.99,76.4,1,6.3,2,2,0,2,50.4
574,17,2,5,2.73,52.5,1,8.8,1,1,0,2,59.5
575,17,1,5,2.62,88.5,1,9.4,2,4,0,2,64.0
576,19,2,5,5.84,61.4,1,7.4,2,2,1,1,66.8
577,24,1,6,4.19,60.1,0,9.2,0,2,2,0,59.7
578,21,0,5,2.14,70.9,1,5.9,1,2,0,0,68.0
579,24,0,4,1.85,86.5,1,4.4,1,0,2,2,64.2
580,17,1,0,3.66,81.8,1,7.3,0,0,1,0,67.3
581,17,1,0,5.33,52.4,1,9.8,0,2,1,0,63.5
582,23,1,5,4.07,85.8,1,7.7,0,2,2,2,77.1
583,17,1,0,2.09,70.4,1,8.4,1,2,0,2,62.5
584,17,2,4,4.96,99.2,1,9.5,1,0,1,0,100.0
585,20,0,3,7.91,71.0,1,8.7,2,3,2,2,73.8
586,24,2,0,1.41,57.2,1,7.6,1,1,0,1,53.2
587,22,2,3,4.23,85.7,1,8.9,2,0,1,0,91.6
588,17,0,2,3.01,41.8,1,6.0,1,1,1,2,43.6
589,23,2,4,1.75,83.5,1,7.5,0,0,0,1,52.2
590,23,1,2,7.0,72.6,1,9.3,1,4,0,0,97.6
591,23,0,2,7.66,50.5,1,6.5,0,4,2,2,62.4
592,24,0,1,2.8,41.4,1,8.9,2,3,1,0,53.0
593,18,0,3,2.78,42.8,1,8.4,2,4,2,0,37.1
594,24,2,0,0.73,44.9,0,6.0,2,0,2,1,32.3
595,19,2,6,4.94,69.3,1,7.9,1,0,1,2,74.9
596,23,0,6,0.21,82.5,1,6.6,1,0,1,2,46.7
597,21,1,0,3.97,48.0,1,6.1,1,1,0,0,59.0
598,23,0,6,1.22,49.5,1,8.2,0,2,2,2,38.9
599,22,2,2,5.38,88.8,1,4.9,0,3,0,2,74.8
600,22,2,1,7.43,53.7,0,8.0,1,0,1,2,90.5
601,21,2,0,0.71,89.7,1,4.9,2,4,0,0,39.5
602,23,1,6,6.22,45.7,1,6.9,1,1,0,0,100.0
603,22,1,3,6.64,90.2,1,8.6,0,4,0,2,89.9
604,18,0,4,1.41,84.0,1,8.0,2,0,0,0,67.9
605,23,0,4,7.38,48.9,1,6.3,1,0,0,2,82.3
606,21,0,3,4.97,60.3,1,6.7,2,3,2,2,55.5
607,19,2,6,4.28,60.0,1,5.5,2,1,2,1,47.9
608,21,0,6,5.37,48.0,1,6.5,1,3,2,2,83.9
609,24,0,3,2.3,62.6,1,9.4,2,4,2,2,48.8
610,23,2,4,0.2,80.7,1,9.1,1,1,2,2,44.9
611,23,0,4,3.54,83.8,1,4.6,2,2,0,2,45.6
612,20,0,4,5.95,52.2,1,5.1,1,1,0,2,79.1
613,23,1,2,7.35,83.3,1,4.2,2,4,1,0,75.6
614,20,0,1,3.44,56.0,1,6.5,2,3,2,0,58.0
615,22,0,6,2.11,42.6,1,9.0,2,2,1,0,34.3
616,22,1,1,1.05,51.7,1,7.5,0,2,0,2,48.2
617,18,1,4,7.48,60.5,0,5.4,1,0,2,2,97.1
618,19,2,6,1.85,42.2,1,6.4,2,4,0,1,25.2
619,17,1,4,7.29,45.7,1,4.6,2,3,2,0,74.7
620,18,1,1,1.47,61.4,0,6.3,0,1,2,0,25.6
621,20,1,6,0.15,95.5,1,6.2,0,3,2,2,50.1
622,20,1,2,1.79,78.1,1,5.6,0,1,2,1,44.0
623,18,0,5,3.94,96.1,1,5.3,2,4,1,2,53.7
624,20,0,1,2.79,42.2,1,5.3,2,3,1,2,39.4
625,21,0,4,7.26,92.1,1,4.9,0,2,0,2,100.0
626,18,0,3,4.36,48.1,1,4.8,1,3,2,2,59.4
627,19,0,3,0.94,54.2,1,9.9,1,4,2,2,42.3
628,19,2,0,5.0,46.0,1,7.9,2,3,2,1,47.4
629,21,1,3,3.11,64.7,1,7.8,2,2,2,1,39.1
630,19,2,6,5.43,52.1,1,6.4,1,1,2,1,61.5
631,22,1,5,6.29,84.4,1,5.0,2,3,2,1,76.8
632,19,2,0,7.88,85.3,1,6.9,1,3,1,2,94.1
633,20,0,6,4.61,57.4,1,6.3,1,3,0,2,65.6
634,20,0,6,2.93,88.0,1,5.5,1,3,2,2,60.3
635,18,1,4,3.47,49.8,1,8.6,2,0,0,0,71.6
636,22,0,4,3.22,42.4,1,5.4,1,1,1,0,52.3
637,18,0,2,3.6,49.9,1,8.3,2,1,1,0,48.5
638,19,2,3,0.24,54.7,1,4.8,1,0,1,0,26.5
639,23,1,1,1.98,43.0,0,7.0,1,3,1,2,37.0
640,24,0,1,7.9,46.6,0,8.1,0,4,2,2,90.6
641,22,2,6,7.42,58.2,1,8.1,0,0,0,1,95.5
642,24,2,1,0.39,91.1,0,9.9,0,1,1,2,28.1
643,23,2,4,7.84,91.3,1,6.7,1,0,0,2,100.0
644,20,0,6,6.34,99.4,1,6.3,1,3,1,1,92.7
645,23,2,4,0.08,45.9,1,8.5,2,1,1,2,19.599
646,19,1,5,7.31,40.6,1,4.4,2,0,2,0,73.3
647,20,2,5,7.68,73.9,1,7.0,0,4,1,2,100.0
648,21,0,3,5.03,76.2,0,9.2,0,2,0,2,64.5
649,24,0,6,6.31,54.2,1,5.6,0,2,0,1,61.6
650,23,1,6,2.66,87.8,1,7.0,2,0,2,0,55.3
651,20,0,0,4.58,97.4,1,5.0,2,1,0,1,56.4
652,22,1,5,5.85,59.9,1,9.7,2,3,0,0,74.9
653,18,2,1,4.49,96.8,1,9.1,2,1,0,2,78.8
654,23,1,2,2.44,46.3,0,8.6,2,2,0,2,47.3
655,21,0,3,5.19,68.5,1,4.9,1,4,1,2,62.1
656,21,1,4,6.71,51.8,0,7.0,1,0,0,2,88.8
657,23,0,4,6.69,75.1,1,5.3,0,0,1,0,80.9
658,22,0,5,1.06,44.3,1,9.5,1,4,1,0,29.2
659,17,1,0,3.56,70.3,1,9.6,1,3,1,0,63.7
660,19,2,5,0.31,50.4,1,8.4,0,2,1,1,45.2
661,18,2,6,5.06,65.0,1,7.9,2,1,0,2,70.5
662,22,0,2,1.94,81.3,1,5.5,0,4,2,1,39.6
663,17,1,3,7.44,60.0,1,4.4,0,3,0,2,77.6
664,18,2,1,4.95,72.4,1,9.0,2,0,2,2,54.2
665,21,2,4,3.2,98.3,1,5.4,2,4,1,0,30.3
666,22,0,0,5.85,92.5,1,5.6,1,4,1,2,75.2
667,21,0,1,1.66,99.4,1,5.5,2,2,2,2,59.9
668,23,1,1,0.73,50.6,1,6.1,2,2,1,2,34.7
669,24,0,0,0.7,69.6,1,5.9,1,4,1,2,19.599
670,18,1,2,4.66,87.1,1,5.5,2,4,0,2,91.4
671,24,0,2,7.11,95.7,1,4.8,1,0,2,2,95.3
672,21,2,4,1.78,54.5,1,8.7,0,4,0,2,47.6
673,22,0,6,6.08,99.3,1,9.7,0,4,1,0,79.5
674,17,0,3,0.3,66.5,1,4.9,2,1,0,2,40.3
675,21,2,6,2.83,86.3,1,7.5,1,4,0,2,57.8
676,22,2,1,5.23,71.1,1,6.6,0,2,2,0,55.5
677,21,1,6,6.61,57.9,1,6.7,0,4,1,1,88.7
678,17,1,4,7.55,46.5,1,8.5,2,4,2,0,71.3
679,21,1,5,5.06,49.7,1,8.5,1,1,2,2,59.9
680,24,2,2,3.7,78.8,1,4.4,1,4,1,2,58.9
681,22,0,4,0.49,73.2,1,9.4,1,1,2,2,68.7
682,18,2,0,2.21,66.0,1,4.1,2,4,1,2,46.2
683,24,0,6,7.38,77.6,1,6.6,2,0,2,0,95.7
684,24,2,5,4.66,70.4,1,4.6,0,0,2,2,59.1
685,18,2,6,2.74,48.5,1,8.0,2,0,1,1,39.3
686,23,1,6,1.99,55.7,1,6.5,1,3,0,2,53.4
687,20,2,5,0.91,65.9,1,4.8,0,0,0,1,55.7
688,21,2,1,6.01,63.9,0,6.0,1,0,2,1,100.0
689,20,1,1,3.3,94.2,1,5.6,1,0,2,2,70.6
690,23,0,6,7.49,96.5,1,7.9,2,0,2,2,99.1
691,24,2,4,3.64,72.0,1,8.0,0,3,0,0,71.9
692,23,2,6,6.55,55.9,1,7.3,2,4,2,2,66.9
693,24,0,5,1.04,87.9,1,8.7,0,4,0,1,65.1
694,24,0,4,1.21,50.9,1,4.1,1,4,2,2,63.8
695,17,1,1,2.19,69.5,1,7.9,0,4,0,2,61.6
696,19,0,6,1.53,99.4,1,7.9,2,3,2,0,33.2
697,22,0,1,7.81,92.5,1,6.8,2,2,1,2,93.9
698,21,0,1,6.47,95.8,1,9.0,1,0,1,0,100.0
699,17,1,1,2.79,45.9,1,4.4,2,2,1,0,28.1
700,17,2,2,4.16,67.7,1,8.6,2,2,2,2,63.7
701,21,0,0,4.27,86.1,1,5.9,0,3,1,1,52.3
702,21,1,5,4.86,49.4,1,4.2,2,0,1,2,69.1
703,18,0,6,0.83,86.1,1,4.1,0,4,1,2,49.9
704,18,0,3,2.79,60.5,0,5.5,1,3,1,2,45.4
705,18,1,0,0.69,93.2,1,7.5,0,0,1,2,59.9
706,21,0,0,7.35,65.1,1,7.7,1,1,1,2,73.0
707,17,2,6,3.23,55.0,1,4.7,2,0,0,1,37.6
708,21,2,2,5.82,95.0,1,5.7,0,2,0,2,93.3
709,20,1,2,7.37,82.8,0,4.6,2,4,2,2,61.7
710,20,0,2,2.48,67.8,1,9.0,1,2,1,2,46.8
711,22,0,6,0.7,97.7,1,9.1,2,3,2,2,46.3
712,21,2,2,2.69,76.1,1,5.2,0,4,1,2,41.8
713,22,2,6,5.37,75.2,1,9.4,2,4,1,2,41.8
714,23,0,1,4.0,61.7,1,4.5,2,0,0,1,58.0
715,24,1,3,0.6,90.1,1,7.2,1,4,0,2,50.4
716,23,0,6,0.56,75.1,0,8.3,1,2,1,2,55.8
717,21,1,2,5.6,77.3,1,6.4,1,4,0,0,93.8
718,20,2,1,5.89,96.2,0,4.6,1,3,0,1,94.1
719,18,2,5,0.88,56.2,1,8.6,2,4,2,2,23.9
720,21,2,5,6.36,87.5,1,8.7,1,1,0,0,99.3
721,18,0,6,2.76,88.6,1,6.0,0,3,0,2,69.3
722,24,2,2,0.55,43.8,0,4.1,2,1,0,0,23.4
723,23,0,5,2.67,83.3,1,9.5,1,2,2,0,63.4
724,17,0,0,5.84,89.8,1,4.5,2,1,2,2,55.9
725,23,2,3,5.25,72.2,1,5.6,2,3,2,0,48.6
726,17,1,6,3.85,46.7,1,6.6,2,2,1,2,46.2
727,22,2,6,2.24,44.7,1,6.7,2,3,2,2,41.5
728,17,2,1,3.34,41.4,1,7.1,0,1,0,0,53.4
729,20,0,3,3.05,62.0,1,5.3,0,1,1,2,55.2
730,22,1,1,3.12,77.3,1,6.3,1,3,1,2,51.6
731,22,2,4,3.92,74.2,1,9.6,1,2,1,2,61.3
732,20,1,5,3.64,70.6,1,9.3,1,2,2,1,71.9
733,24,2,0,0.82,65.0,1,4.5,2,4,2,1,37.1
734,23,2,2,2.32,80.9,1,8.7,1,3,1,2,52.6
735,18,0,2,1.03,93.0,0,7.3,1,1,2,0,43.5
736,22,0,2,4.82,89.6,1,4.2,1,1,1,2,81.7
737,22,1,0,3.38,82.9,1,8.7,2,1,1,2,50.0
738,19,0,6,5.38,57.5,1,4.9,1,1,0,0,82.3
739,22,1,1,0.7,96.4,1,5.5,1,4,2,2,57.9
740,24,2,0,2.76,91.7,1,4.5,0,2,2,1,56.2
741,23,0,4,1.44,96.9,1,8.6,0,3,1,1,46.0
742,23,1,4,0.74,77.1,0,8.2,2,2,2,0,43.7
743,22,2,1,6.19,60.0,1,9.0,1,1,0,0,58.1
744,19,1,2,1.05,67.1,0,7.0,2,0,0,2,66.6
745,23,0,1,1.4,59.6,1,6.6,1,3,1,2,43.0
746,19,1,1,2.93,61.1,1,7.3,0,0,0,0,71.7
747,21,1,2,2.34,65.5,1,4.1,2,2,2,2,29.1
748,19,1,3,7.36,96.1,0,8.7,1,0,1,0,100.0
749,19,1,4,7.91,69.8,1,9.0,2,3,1,2,72.0
750,18,2,4,3.38,64.3,1,4.4,0,0,2,2,57.2
751,24,2,6,1.61,78.4,1,9.5,1,3,0,2,61.2
752,18,2,0,3.98,57.2,0,6.5,0,0,2,2,54.4
753,17,2,4,3.97,40.6,0,5.4,0,0,2,0,49.7
754,24,0,6,3.73,83.8,1,4.2,0,1,2,0,71.2
755,21,0,2,0.16,59.9,1,9.9,0,4,1,2,41.6
756,20,1,5,1.03,54.2,1,8.0,1,3,1,2,41.7
757,22,2,2,1.13,72.1,1,7.7,0,4,0,2,37.0
758,20,0,3,2.81,49.7,1,4.9,0,3,2,0,37.8
759,18,0,5,4.65,56.7,1,8.8,1,0,0,0,82.3
760,22,1,3,7.02,70.7,1,7.5,0,4,0,2,85.1
761,18,0,3,1.79,98.5,1,6.1,2,0,0,2,71.4
762,21,2,4,6.17,54.6,0,7.8,0,4,2,2,55.9
763,24,0,4,1.81,68.0,0,4.8,2,2,1,2,39.4
764,24,0,5,0.26,71.7,1,6.5,2,0,2,1,56.5
765,19,2,6,5.2,82.8,1,4.9,1,1,1,1,72.3
766,23,1,2,1.72,71.3,1,4.7,2,3,1,2,43.4
767,21,2,0,7.36,84.0,1,9.9,1,0,0,2,97.9
768,20,2,5,7.47,91.9,1,5.7,0,2,1,2,93.9
769,18,0,0,0.84,57.0,1,4.1,1,1,1,2,32.8
770,20,2,3,1.56,90.1,1,5.3,1,1,0,2,40.4
771,22,1,5,1.68,55.8,1,6.2,2,0,2,2,69.9
772,24,1,6,7.29,88.6,1,4.1,0,0,2,0,94.9
773,17,1,1,0.62,78.2,0,7.8,2,0,2,2,62.3
774,22,0,6,6.01,74.1,1,7.1,2,1,1,2,74.2
775,23,2,4,2.3,67.8,1,6.0,1,1,2,0,41.7
776,24,0,2,4.66,72.7,1,9.3,0,2,1,2,63.7
777,20,2,6,1.42,54.1,0,5.5,0,4,0,0,40.2
778,17,1,0,6.45,69.9,1,4.5,2,3,2,2,96.2
779,19,2,1,5.37,76.5,1,4.6,0,4,0,1,73.3
780,23,1,3,0.17,62.9,1,8.8,1,0,0,1,43.1
781,24,0,4,1.9,62.9,1,6.0,1,1,0,2,43.8
782,22,2,3,3.73,60.8,0,9.4,0,4,1,0,68.1
783,17,2,2,4.25,89.1,1,4.5,1,0,2,2,74.6
784,17,2,5,6.62,63.1,1,7.2,1,3,1,1,67.8
785,20,0,0,3.1,74.8,1,5.7,0,2,1,2,55.1
786,21,0,2,7.41,98.3,1,9.6,1,1,0,0,100.0
787,17,0,3,1.55,41.8,1,6.9,0,4,2,0,36.1
788,22,0,4,6.86,53.2,0,5.6,0,3,2,0,81.3
789,21,2,2,7.23,95.5,0,4.2,2,1,1,2,81.5
790,17,0,6,5.01,83.0,1,6.9,2,4,0,1,62.7
791,17,0,4,7.74,62.6,1,4.9,0,0,0,0,87.2
792,20,0,6,3.28,45.4,1,4.4,2,0,1,2,50.5
793,22,1,4,5.59,70.8,1,4.9,1,4,1,1,38.8
794,23,1,2,0.08,87.0,1,7.1,1,4,1,0,33.4
795,20,0,1,2.2,65.4,1,5.5,1,1,1,0,37.2
796,19,0,6,4.53,90.6,0,6.5,2,2,0,1,78.2
797,24,0,3,7.01,57.4,1,7.1,0,1,1,2,64.2
798,20,2,2,7.62,69.7,0,4.3,1,4,2,1,76.3
799,19,2,2,4.64,45.4,0,7.3,1,1,1,2,59.8
800,20,2,3,6.85,71.5,0,6.7,1,1,2,0,63.9
801,17,0,4,6.39,91.7,1,7.3,0,2,1,1,64.6
802,19,2,1,6.19,49.1,1,8.2,0,0,1,2,80.9
803,21,2,1,0.89,76.6,1,8.3,1,1,0,2,49.8
804,24,1,4,3.83,58.9,1,8.2,2,0,0,1,47.8
805,22,0,3,3.89,61.2,1,4.5,1,4,1,2,56.2
806,23,0,2,6.3,40.6,1,9.4,1,2,1,2,69.3
807,21,2,2,4.69,72.0,0,8.9,2,4,1,0,70.5
808,17,0,1,6.56,99.1,1,9.3,2,2,1,2,87.5
809,20,1,3,7.65,48.8,1,5.0,1,1,0,2,69.1
810,24,1,0,4.44,54.1,1,7.5,2,1,0,2,52.2
811,17,1,2,6.33,53.6,1,9.6,0,3,2,2,77.3
812,24,1,6,4.48,73.7,1,9.6,0,0,0,0,87.6
813,22,1,4,5.01,51.4,1,6.2,0,0,0,0,80.9
814,19,2,4,3.81,97.1,1,9.1,2,2,2,0,63.5
815,23,0,1,7.68,81.8,1,6.8,2,1,0,2,93.5
816,23,2,4,6.54,77.5,1,4.5,0,0,1,0,100.0
817,17,2,6,6.02,40.6,1,9.8,0,2,0,1,84.1
